higher_is_better,label,max,mean,median,min,num_files,q1,q3,score_key,score_title,std
True,c0,0.5384615384615384,0.31022836022836026,0.3076923076923077,0.07142857142857142,37,0.23076923076923078,0.35714285714285715,high_score_rate_0_9,High Rate >=0.9,0.1156946415903665
True,c1,0.6153846153846154,0.24788232600732601,0.23076923076923078,0.06666666666666667,32,0.15109890109890112,0.3076923076923077,high_score_rate_0_9,High Rate >=0.9,0.12373805274409948
True,c2,0.5384615384615384,0.26583549840054366,0.2857142857142857,0.06666666666666667,52,0.20483193277310924,0.35714285714285715,high_score_rate_0_9,High Rate >=0.9,0.11592542906349827
True,c3,0.5384615384615384,0.26263668929110107,0.23076923076923078,0.06666666666666667,32,0.18846153846153846,0.35714285714285715,high_score_rate_0_9,High Rate >=0.9,0.11634362001947957
True,c4,0.6,0.2732204732204732,0.23076923076923078,0.06666666666666667,37,0.21428571428571427,0.35714285714285715,high_score_rate_0_9,High Rate >=0.9,0.12852757007683613
True,c0,1.554303454458206,-0.09250867420139547,-0.12866780837031638,-1.4939659027092747,37,-0.6022539822283216,0.35470417624029915,c2_repetition_symptom_score,c2 Repetition Symptom Score,0.6576943570292394
True,c1,0.7790969209571336,-0.10256411840168739,-0.039453444623447416,-1.4505605437356963,32,-0.4116301873136019,0.28685841557106256,c2_repetition_symptom_score,c2 Repetition Symptom Score,0.523374627281297
True,c2,1.1273629359147443,0.10782398429096621,0.09420913219835225,-0.8752493464530869,52,-0.29577529232236843,0.35813329666657256,c2_repetition_symptom_score,c2 Repetition Symptom Score,0.46758300765959215
True,c3,1.1273629359147443,0.04837279836454635,0.016092614471269643,-1.4505605437356963,32,-0.31647015319545996,0.3694762340539104,c2_repetition_symptom_score,c2 Repetition Symptom Score,0.537549482856606
True,c4,1.1273629359147443,-0.012159567472705687,0.016599669064284967,-1.4505605437356963,37,-0.35572562514601996,0.28577226289185975,c2_repetition_symptom_score,c2 Repetition Symptom Score,0.5527074880849039
True,c0,0.8571428571428571,0.4212082962082962,0.38461538461538464,0.0,37,0.2857142857142857,0.5714285714285715,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,0.21605064110082978
True,c1,0.9230769230769231,0.3736378205128205,0.3205128205128205,0.0,32,0.18846153846153846,0.5384615384615384,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,0.2249170841878142
True,c2,0.7692307692307692,0.3469162295095553,0.3550420168067227,-0.07142857142857145,52,0.22664835164835162,0.43907563025210083,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,0.1840604217249781
True,c3,0.9230769230769231,0.3337858220211162,0.3431372549019608,-0.07142857142857145,32,0.18846153846153846,0.4285714285714286,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,0.21091726265750707
True,c4,0.9230769230769231,0.37995247995247994,0.3571428571428572,-0.07142857142857145,37,0.23076923076923073,0.5384615384615384,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,0.22364048168705972
True,c0,0.8571428571428571,0.38866943866943865,0.3571428571428571,0.0,37,0.21428571428571425,0.5384615384615384,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,0.23300554861315445
True,c1,0.9230769230769231,0.33603479853479856,0.3205128205128205,-0.07692307692307693,32,0.15384615384615385,0.5096153846153846,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,0.24310561432586159
True,c2,0.7692307692307692,0.31314630881938577,0.28991596638655465,-0.07692307692307693,52,0.2,0.4368131868131868,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,0.19692238209443502
True,c3,0.9230769230769231,0.30859593837535015,0.3076923076923077,-0.07692307692307693,32,0.18571428571428572,0.4285714285714286,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,0.22477781618688603
True,c4,0.9230769230769231,0.35600435600435604,0.3076923076923077,-0.07692307692307693,37,0.21428571428571427,0.5,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,0.2403672907240732
True,c0,0.8461538461538463,0.34802206052206053,0.3076923076923077,-0.0714285714285714,37,0.1538461538461538,0.4666666666666666,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,0.23364025167401686
True,c1,0.9230769230769231,0.29701236263736264,0.2692307692307692,-0.07692307692307693,32,0.14285714285714285,0.5096153846153846,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,0.26021505171963694
True,c2,0.7692307692307692,0.28094725316161967,0.2330316742081448,-0.2142857142857143,52,0.14285714285714285,0.4285714285714286,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,0.21837811571588941
True,c3,0.9230769230769231,0.2634426847662142,0.2330316742081448,-0.2142857142857143,32,0.14285714285714285,0.39560439560439564,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,0.24001201290601287
True,c4,0.9230769230769231,0.3168894168894169,0.3076923076923077,-0.2142857142857143,37,0.14285714285714285,0.5,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,0.2665712366654313
