accuracy,auc_best_direction,direction,eta_squared,f1,positive_mean,positive_n,positive_raw_labels,precision,recall,rest_mean,rest_n,score_key,score_title,target_label,threshold,threshold_rule
0.5689655172413793,0.5046204620462046,high_is_target,0.00024084484643034217,0.2424242424242424,0.0912087912087912,15,"1.3,1.5",0.1568627450980392,0.5333333333333333,0.10248280322537748,101,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,c2,0.20089285714285712,high_low_gap_0_8_0_4 >= 0.200893
0.6724137931034483,0.5115511551155115,low_is_target,0.0002668272100557974,0.24000000000000002,0.6737635882397832,15,"1.3,1.5",0.17142857142857143,0.4,0.6804166755990537,101,consistency_score_file_median,Median Turn Score,c2,0.6056739726286979,consistency_score_file_median <= 0.605674
0.5603448275862069,0.5207920792079208,high_is_target,1.946622785051092e-05,0.23880597014925373,0.041025641025641026,15,"1.3,1.5",0.15384615384615385,0.5333333333333333,0.04462638571549462,101,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,c2,0.10989010989010989,high_low_gap_0_8_0_5 >= 0.10989
0.5517241379310345,0.503960396039604,high_is_target,0.00037804909416711875,0.23529411764705882,0.19753357753357753,15,"1.3,1.5",0.1509433962264151,0.5333333333333333,0.2093493483963781,101,high_low_half_penalty_0_8_0_5,High >= 0.8 Minus 0.5 Low < 0.5,c2,0.25,high_low_half_penalty_0_8_0_5 >= 0.25
0.15517241379310345,0.5036303630363037,low_is_target,1.3243534898143612e-05,0.23437500000000003,0.27487179487179486,15,"1.3,1.5",0.13274336283185842,1.0,0.27354552762968604,101,high_score_rate_0_9,High Rate >=0.9,c2,0.5192307692307692,high_score_rate_0_9 <= 0.519231
0.13793103448275862,0.501980198019802,low_is_target,9.852573891580477e-05,0.23076923076923078,0.15847374847374848,15,"1.3,1.5",0.13043478260869565,1.0,0.1630508861325693,101,high_low_half_penalty_0_9_0_3,High >= 0.9 Minus 0.5 Low < 0.3,c2,0.44505494505494503,high_low_half_penalty_0_9_0_3 <= 0.445055
0.6982758620689655,0.6683168316831682,low_is_target,0.035986040120688755,0.36363636363636365,0.10744810744810744,15,"2.2,2.3",0.25,0.6666666666666666,0.22272837860709147,101,high_low_half_penalty_0_8_0_5,High >= 0.8 Minus 0.5 Low < 0.5,c3,0.1380952380952381,high_low_half_penalty_0_8_0_5 <= 0.138095
0.75,0.6531353135313531,low_is_target,0.035161043345531044,0.3555555555555555,0.30201465201465205,15,"2.2,2.3",0.26666666666666666,0.5333333333333333,0.41363169283961365,101,high_low_half_penalty_0_7_0_2,High >= 0.7 Minus 0.5 Low < 0.2,c3,0.3038461538461539,high_low_half_penalty_0_7_0_2 <= 0.303846
0.7413793103448276,0.6468646864686469,low_is_target,0.03579055297995517,0.34782608695652173,0.264969474969475,15,"2.2,2.3",0.25806451612903225,0.5333333333333333,0.3870435601252433,101,high_low_half_penalty_0_7_0_3,High >= 0.7 Minus 0.5 Low < 0.3,c3,0.2871794871794872,high_low_half_penalty_0_7_0_3 <= 0.287179
0.7413793103448276,0.6465346534653466,low_is_target,0.033466353497355814,0.34782608695652173,0.13457875457875457,15,"2.2,2.3",0.25806451612903225,0.5333333333333333,0.2786270385280286,101,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,c3,0.1435897435897436,high_low_gap_0_7_0_3 <= 0.14359
0.7068965517241379,0.6653465346534653,low_is_target,0.0401064802080012,0.34615384615384615,0.13785103785103786,15,"2.2,2.3",0.24324324324324326,0.6,0.25086777221678214,101,high_low_half_penalty_0_8_0_4,High >= 0.8 Minus 0.5 Low < 0.4,c3,0.14358974358974358,high_low_half_penalty_0_8_0_4 <= 0.14359
0.7672413793103449,0.6554455445544555,low_is_target,0.03270739608720938,0.3414634146341463,0.20466422466422468,15,"2.2,2.3",0.2692307692307692,0.4666666666666667,0.33581454986157955,101,high_low_half_penalty_0_7_0_5,High >= 0.7 Minus 0.5 Low < 0.5,c3,0.1153846153846154,high_low_half_penalty_0_7_0_5 <= 0.115385
0.7672413793103449,0.6495049504950495,low_is_target,0.035761010335284164,0.3414634146341463,0.2350671550671551,15,"2.2,2.3",0.2692307692307692,0.4666666666666667,0.3639539434712702,101,high_low_half_penalty_0_7_0_4,High >= 0.7 Minus 0.5 Low < 0.4,c3,0.16620879120879123,high_low_half_penalty_0_7_0_4 <= 0.166209
0.7327586206896551,0.6676567656765677,low_is_target,0.03936962394943883,0.3404255319148936,0.2981440781440782,15,"2.2,2.3",0.25,0.5333333333333333,0.38237391046796987,101,high_score_rate_0_8,High Rate >=0.8,c3,0.2761904761904762,high_score_rate_0_8 <= 0.27619
0.6982758620689655,0.6673267326732673,low_is_target,0.03984583083018562,0.339622641509434,0.16775335775335776,15,"2.2,2.3",0.23684210526315788,0.6,0.2739573888707552,101,high_low_half_penalty_0_8_0_3,High >= 0.8 Minus 0.5 Low < 0.3,c3,0.18543956043956045,high_low_half_penalty_0_8_0_3 <= 0.18544
0.6896551724137931,0.6663366336633663,low_is_target,0.03811709027674784,0.33333333333333337,0.18223010765721506,15,"2.2,2.3",0.23076923076923078,0.6,0.25116710961118993,101,high_density_score_0_8,Mean Times High Rate >=0.8,c3,0.1787017575310892,high_density_score_0_8 <= 0.178702
0.7241379310344828,0.6551155115511551,low_is_target,0.03214904704932062,0.3333333333333333,-0.08324786324786325,15,"2.2,2.3",0.24242424242424243,0.5333333333333333,0.06308284674621308,101,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,c3,-0.06349206349206352,high_low_gap_0_8_0_5 <= -0.0634921
0.646551724137931,0.664026402640264,low_is_target,0.03693096266018142,0.32786885245901637,0.037362637362637355,15,"2.2,2.3",0.21739130434782608,0.6666666666666666,0.16554086727354053,101,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,c3,0.10989010989010989,high_low_gap_0_8_0_3 <= 0.10989
0.646551724137931,0.6607260726072608,low_is_target,0.0381026434712788,0.32786885245901637,-0.02244200244200244,15,"2.2,2.3",0.21739130434782608,0.6666666666666666,0.11936163396559436,101,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,c3,0.07417582417582418,high_low_gap_0_8_0_4 <= 0.0741758
0.7155172413793104,0.6422442244224422,low_is_target,0.031949645401172996,0.326530612244898,0.20866910866910868,15,"2.2,2.3",0.23529411764705882,0.5333333333333333,0.3318033039567693,101,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,c3,0.21538461538461537,high_low_gap_0_7_0_2 <= 0.215385
0.7844827586206896,0.641914191419142,low_is_target,0.03413104738518939,0.3243243243243243,0.07477411477411477,15,"2.2,2.3",0.2727272727272727,0.4,0.23244780522008246,101,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,c3,-0.033333333333333326,high_low_gap_0_7_0_4 <= -0.0333333
0.7844827586206896,0.5976897689768976,low_is_target,0.017317682032548166,0.3243243243243243,0.39103785103785105,15,"2.2,2.3",0.2727272727272727,0.4,0.479736593164811,101,high_low_half_penalty_0_6_0_4,High >= 0.6 Minus 0.5 Low < 0.4,c3,0.24166666666666667,high_low_half_penalty_0_6_0_4 <= 0.241667
0.6379310344827587,0.6511551155115511,low_is_target,0.02704693954776162,0.3225806451612903,0.033724053724053724,15,"2.2,2.3",0.2127659574468085,0.6666666666666666,0.12139283296461514,101,high_low_half_penalty_0_9_0_5,High >= 0.9 Minus 0.5 Low < 0.5,c3,0.06904761904761905,high_low_half_penalty_0_9_0_5 <= 0.0690476
0.7068965517241379,0.6729372937293729,low_is_target,0.03928626974121169,0.32,0.2047985347985348,15,"2.2,2.3",0.22857142857142856,0.5333333333333333,0.30054552158512554,101,high_low_half_penalty_0_8_0_2,High >= 0.8 Minus 0.5 Low < 0.2,c3,0.2032967032967033,high_low_half_penalty_0_8_0_2 <= 0.203297
0.7758620689655172,0.6491749174917492,low_is_target,0.029048545598348463,0.31578947368421056,0.09402930402930403,15,"2.2,2.3",0.2608695652173913,0.4,0.17262184322827887,101,high_low_half_penalty_0_9_0_3,High >= 0.9 Minus 0.5 Low < 0.3,c3,0.035897435897435895,high_low_half_penalty_0_9_0_3 <= 0.0358974
0.7758620689655172,0.601980198019802,low_is_target,0.019020338130644184,0.31578947368421056,0.23074481074481074,15,"2.2,2.3",0.2608695652173913,0.4,0.34823045491362326,101,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,c3,0.06904761904761905,high_low_gap_0_6_0_4 <= 0.0690476
0.7758620689655172,0.599009900990099,low_is_target,0.01666872966671817,0.31578947368421056,0.42094017094017094,15,"2.2,2.3",0.2608695652173913,0.4,0.5028262098187841,101,high_low_half_penalty_0_6_0_3,High >= 0.6 Minus 0.5 Low < 0.3,c3,0.3038461538461539,high_low_half_penalty_0_6_0_3 <= 0.303846
0.6982758620689655,0.6247524752475248,low_is_target,0.02432067928952169,0.3137254901960784,0.4134220832802283,15,"2.2,2.3",0.2222222222222222,0.5333333333333333,0.45548990629009317,101,failure_sensitive_score,70% Mean + 30% Worst,c3,0.4060882322025652,failure_sensitive_score <= 0.406088
0.7327586206896551,0.6485148514851485,low_is_target,0.02963465593226767,0.31111111111111117,0.013968253968253968,15,"2.2,2.3",0.23333333333333334,0.4666666666666667,0.17616901800070117,101,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,c3,-0.061111111111111116,high_low_gap_0_7_0_5 <= -0.0611111
0.7327586206896551,0.641914191419142,low_is_target,0.03084287663408925,0.31111111111111117,-0.09616605616605615,15,"2.2,2.3",0.23333333333333334,0.4666666666666667,0.018026088323118025,101,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,c3,-0.14835164835164838,high_low_gap_0_9_0_4 <= -0.148352
0.6551724137931034,0.6468646864686469,low_is_target,0.025948170309243627,0.3103448275862069,-0.15697191697191698,15,"2.2,2.3",0.20930232558139536,0.6,-0.03825269889626325,101,high_low_gap_0_9_0_5,High >= 0.9 Minus Low < 0.5,c3,-0.1098901098901099,high_low_gap_0_9_0_5 <= -0.10989
0.5775862068965517,0.6795379537953795,low_is_target,0.035504582436627144,0.30985915492957744,0.11145299145299145,15,"2.2,2.3",0.19642857142857142,0.7333333333333333,0.21871713270228121,101,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,c3,0.22252747252747251,high_low_gap_0_8_0_2 <= 0.222527
0.7672413793103449,0.6089108910891089,high_is_target,0.014016407204899555,0.3076923076923077,0.8596822353016828,15,"2.2,2.3",0.25,0.4,0.8176004906269657,101,entropy_normalized,Binned Score Entropy,c3,0.9250751035817213,entropy_normalized >= 0.925075
0.7672413793103449,0.597029702970297,low_is_target,0.01457255377712276,0.3076923076923077,0.457985347985348,15,"2.2,2.3",0.25,0.4,0.5294143425331544,101,high_low_half_penalty_0_6_0_2,High >= 0.6 Minus 0.5 Low < 0.2,c3,0.33974358974358976,high_low_half_penalty_0_6_0_2 <= 0.339744
0.5689655172413793,0.6452145214521452,low_is_target,0.0290775586494984,0.3055555555555555,0.61908489297257,15,"2.2,2.3",0.19298245614035087,0.7333333333333333,0.6885372739060657,101,consistency_score_file_median,Median Turn Score,c3,0.6856445487894882,consistency_score_file_median <= 0.685645
0.5689655172413793,0.6392739273927392,low_is_target,0.028781920107250246,0.3055555555555555,-0.03636141636141636,15,"2.2,2.3",0.19298245614035087,0.7333333333333333,0.0642053216310642,101,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,c3,0.0357142857142857,high_low_gap_0_9_0_3 <= 0.0357143
0.6810344827586207,0.6475247524752475,low_is_target,0.030103474578655122,0.3018867924528302,0.06412698412698413,15,"2.2,2.3",0.21052631578947367,0.5333333333333333,0.1495322265743058,101,high_low_half_penalty_0_9_0_4,High >= 0.9 Minus 0.5 Low < 0.4,c3,0.0717948717948718,high_low_half_penalty_0_9_0_4 <= 0.0717949
0.6810344827586207,0.6346534653465347,low_is_target,0.027613470613972485,0.3018867924528302,0.5747902964943917,15,"2.2,2.3",0.21052631578947367,0.5333333333333333,0.6260746628581039,101,consistency_score_file_mean,Mean Turn Score,c3,0.5808183802312237,consistency_score_file_mean <= 0.580818
0.6379310344827587,0.6062706270627063,low_is_target,0.018141892610837308,0.3,0.2603213923596564,15,"2.2,2.3",0.2,0.6,0.3128673183634441,101,mean_minus_std_score,Mean Minus Std,c3,0.25066289003556885,mean_minus_std_score <= 0.250663
0.6293103448275862,0.6168316831683168,low_is_target,0.0194021453045398,0.29508196721311475,0.388099209803305,15,"2.2,2.3",0.1956521739130435,0.6,0.46241788509241527,101,low_tail_penalty_score,Mean Minus Low Tail,c3,0.4170164868919131,low_tail_penalty_score <= 0.417016
0.8275862068965517,0.6336633663366337,low_is_target,0.02413548913289884,0.28571428571428575,0.22442002442002443,15,"2.2,2.3",0.3076923076923077,0.26666666666666666,0.28103836482549355,101,high_score_rate_0_9,High Rate >=0.9,c3,0.1380952380952381,high_score_rate_0_9 <= 0.138095
0.7844827586206896,0.6,low_is_target,0.017696385997566576,0.28571428571428575,0.2905494505494505,15,"2.2,2.3",0.25,0.3333333333333333,0.3944096882215694,101,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,c3,0.10989010989010989,high_low_gap_0_6_0_3 <= 0.10989
0.646551724137931,0.6046204620462046,high_is_target,0.01791126765283163,0.2807017543859649,0.3813919413919414,15,"2.2,2.3",0.19047619047619047,0.5333333333333333,0.3192910637217568,101,low_score_rate_0_5,Low Rate <0.5,c3,0.32291666666666663,low_score_rate_0_5 >= 0.322917
0.6810344827586207,0.5897689768976897,low_is_target,0.01421849166376135,0.27450980392156865,0.36463980463980467,15,"2.2,2.3",0.19444444444444445,0.4666666666666667,0.4475859536503101,101,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,c3,0.31009615384615385,high_low_gap_0_6_0_2 <= 0.310096
0.29310344827586204,0.5620462046204621,low_is_target,0.012810557176110335,0.2678571428571429,0.12190178290385863,15,"2.2,2.3",0.15463917525773196,1.0,0.18068146055586723,101,consistency_score_file_q10,Q10 Score,c3,0.337675166252418,consistency_score_file_q10 <= 0.337675
0.5258620689655172,0.5561056105610561,low_is_target,0.003190296204104495,0.26666666666666666,0.3894682113624555,15,"2.2,2.3",0.16666666666666666,0.6666666666666666,0.42404933567045566,101,consistency_score_file_q25,Q25 Score,c3,0.44670004635527427,consistency_score_file_q25 <= 0.4467
0.47413793103448276,0.5643564356435644,low_is_target,0.004851590316515124,0.26506024096385544,0.03689625244718042,15,"2.2,2.3",0.16176470588235295,0.7333333333333333,0.057458807631401494,101,worst_score,Worst Turn Score,c3,0.006141475209434081,worst_score <= 0.00614148
0.5603448275862069,0.5534653465346535,high_is_target,0.001850541841893043,0.2608695652173913,0.06017800801949424,15,"2.2,2.3",0.16666666666666666,0.6,-0.008937327923687345,101,c2_repetition_symptom_score,c2 Repetition Symptom Score,c3,0.03321577258147687,c2_repetition_symptom_score >= 0.0332158
0.603448275862069,0.5633663366336633,high_is_target,0.007062286866303649,0.25806451612903225,0.1866910866910867,15,"2.2,2.3",0.1702127659574468,0.5333333333333333,0.16365677776568865,101,low_score_rate_0_2,Low Rate <0.2,c3,0.17692307692307693,low_score_rate_0_2 >= 0.176923
0.5172413793103449,0.5793226381461676,low_is_target,0.006983173394174336,0.3,0.35892049127343245,17,2.6,0.19047619047619047,0.7058823529411765,0.40611487278153946,99,high_low_half_penalty_0_7_0_2,High >= 0.7 Minus 0.5 Low < 0.2,c4,0.42582417582417587,high_low_half_penalty_0_7_0_2 <= 0.425824
0.5948275862068966,0.5704099821746881,low_is_target,0.006461302582983425,0.29850746268656714,0.27165481577246287,17,2.6,0.2,0.5882352941176471,0.32696061654394987,99,high_low_half_penalty_0_7_0_5,High >= 0.7 Minus 0.5 Low < 0.5,c4,0.31456043956043955,high_low_half_penalty_0_7_0_5 <= 0.31456
0.5517241379310345,0.5870469399881164,low_is_target,0.010942652165190732,0.29729729729729726,-0.11603102779573368,17,2.6,0.19298245614035087,0.6470588235294118,-0.04288458455125122,99,high_low_gap_0_9_0_5,High >= 0.9 Minus Low < 0.5,c4,-0.06904761904761904,high_low_gap_0_9_0_5 <= -0.0690476
0.3448275862068966,0.5811051693404634,low_is_target,0.006801572685921335,0.29629629629629634,0.2698771816418875,17,2.6,0.17582417582417584,0.9411764705882353,0.3237803862803863,99,high_low_gap_0_7_0_2,High >= 0.7 Minus Low < 0.2,c4,0.4285714285714286,high_low_gap_0_7_0_2 <= 0.428571
0.3448275862068966,0.5698158051099227,low_is_target,0.005989271793209814,0.29629629629629634,0.654033073277862,17,2.6,0.17582417582417584,0.9411764705882353,0.683939149630076,99,consistency_score_file_median,Median Turn Score,c4,0.7863218548329183,consistency_score_file_median <= 0.786322
0.3793103448275862,0.5882352941176471,low_is_target,0.011454117996135153,0.29411764705882354,0.095830639948287,17,2.6,0.17647058823529413,0.8823529411764706,0.14581352289685623,99,high_low_half_penalty_0_9_0_4,High >= 0.9 Minus 0.5 Low < 0.4,c4,0.24038461538461536,high_low_half_penalty_0_9_0_4 <= 0.240385
0.5862068965517241,0.5689245395127748,high_is_target,0.006636824003836852,0.29411764705882354,0.8464896200409503,17,2.6,0.19607843137254902,0.5882352941176471,0.8190157529510367,99,entropy_normalized,Binned Score Entropy,c4,0.8744326433772345,entropy_normalized >= 0.874433
0.33620689655172414,0.5656565656565656,low_is_target,0.007846553520012267,0.2935779816513761,0.2169264424365168,17,2.6,0.17391304347826086,0.9411764705882353,0.24660181984007698,99,high_density_score_0_8,Mean Times High Rate >=0.8,c4,0.3450374576228802,high_density_score_0_8 <= 0.345037
0.45689655172413796,0.5932857991681522,low_is_target,0.015831089315050548,0.29213483146067415,0.2365869424692954,17,2.6,0.18055555555555555,0.7647058823529411,0.2800929009262343,99,high_score_rate_0_9,High Rate >=0.9,c4,0.2967032967032967,high_score_rate_0_9 <= 0.296703
0.45689655172413796,0.5710041592394534,low_is_target,0.00768317188063879,0.29213483146067415,0.25387847446670975,17,2.6,0.18055555555555555,0.7647058823529411,0.2940519357186024,99,high_low_half_penalty_0_8_0_2,High >= 0.8 Minus 0.5 Low < 0.2,c4,0.3516483516483516,high_low_half_penalty_0_8_0_2 <= 0.351648
0.7068965517241379,0.5710041592394534,low_is_target,0.006250882214900062,0.29166666666666663,0.01325145442792501,17,2.6,0.22580645161290322,0.4117647058823529,0.05771759105092438,99,high_low_gap_0_9_0_3,High >= 0.9 Minus Low < 0.3,c4,-0.07417582417582418,high_low_gap_0_9_0_3 <= -0.0741758
0.6206896551724138,0.5784313725490196,low_is_target,0.008375923213703338,0.2903225806451613,-0.0449256625727214,17,2.6,0.2,0.5294117647058824,0.0115341448674782,99,high_low_gap_0_9_0_4,High >= 0.9 Minus Low < 0.4,c4,-0.07179487179487179,high_low_gap_0_9_0_4 <= -0.0717949
0.5344827586206896,0.5879382055852644,low_is_target,0.013299247648328554,0.2894736842105263,0.06027795733678086,17,2.6,0.1864406779661017,0.6470588235294118,0.11860415818749152,99,high_low_half_penalty_0_9_0_5,High >= 0.9 Minus 0.5 Low < 0.5,c4,0.09203296703296704,high_low_half_penalty_0_9_0_5 <= 0.092033
0.49137931034482757,0.5677361853832442,low_is_target,0.0075346711441655525,0.28915662650602414,0.16483516483516483,17,2.6,0.18181818181818182,0.7058823529411765,0.21171744921744923,99,high_low_gap_0_8_0_2,High >= 0.8 Minus Low < 0.2,c4,0.2403846153846154,high_low_gap_0_8_0_2 <= 0.240385
0.49137931034482757,0.5632798573975044,low_is_target,0.006153528985865728,0.28915662650602414,0.09534583063994828,17,2.6,0.18181818181818182,0.7058823529411765,0.16547187380520714,99,high_low_gap_0_7_0_5,High >= 0.7 Minus Low < 0.5,c4,0.23076923076923075,high_low_gap_0_7_0_5 <= 0.230769
0.4482758620689655,0.5588235294117647,low_is_target,0.004477468937016314,0.28888888888888886,0.3362960568842922,17,2.6,0.1780821917808219,0.7647058823529411,0.3772617043450377,99,high_low_half_penalty_0_7_0_3,High >= 0.7 Minus 0.5 Low < 0.3,c4,0.4423076923076923,high_low_half_penalty_0_7_0_3 <= 0.442308
0.4051724137931034,0.5502079619726679,low_is_target,0.004521858967674538,0.28865979381443296,0.2312540400775695,17,2.6,0.175,0.8235294117647058,0.2651987672821006,99,high_low_half_penalty_0_8_0_3,High >= 0.8 Minus 0.5 Low < 0.3,c4,0.3516483516483516,high_low_half_penalty_0_8_0_3 <= 0.351648
0.6120689655172413,0.5656565656565656,low_is_target,0.005274321007383832,0.28571428571428575,0.307207498383969,17,2.6,0.1956521739130435,0.5294117647058824,0.3541699812533146,99,high_low_half_penalty_0_7_0_4,High >= 0.7 Minus 0.5 Low < 0.4,c4,0.33379120879120877,high_low_half_penalty_0_7_0_4 <= 0.333791
0.35344827586206895,0.5754604872251932,low_is_target,0.010107950675541787,0.2857142857142857,0.12491919844861021,17,2.6,0.17045454545454544,0.8823529411764706,0.1689052459885793,99,high_low_half_penalty_0_9_0_3,High >= 0.9 Minus 0.5 Low < 0.3,c4,0.27524038461538464,high_low_half_penalty_0_9_0_3 <= 0.27524
0.3103448275862069,0.5430778371954843,low_is_target,0.0023272542846775697,0.28571428571428564,0.4395128931588405,17,2.6,0.16842105263157894,0.9411764705882353,0.4518595212202277,99,failure_sensitive_score,70% Mean + 30% Worst,c4,0.5137155458109833,failure_sensitive_score <= 0.513716
0.3017241379310345,0.5600118835412953,low_is_target,0.0069035606304091056,0.2831858407079646,0.3429217840982547,17,2.6,0.16666666666666666,0.9411764705882353,0.37638642221975555,99,high_score_rate_0_8,High Rate >=0.8,c4,0.5166666666666666,high_score_rate_0_8 <= 0.516667
0.3017241379310345,0.5472370766488414,low_is_target,0.0030776797247108107,0.2831858407079646,0.224628312863607,17,2.6,0.16666666666666666,0.9411764705882353,0.2660740494073827,99,high_low_gap_0_7_0_3,High >= 0.7 Minus Low < 0.3,c4,0.4285714285714286,high_low_gap_0_7_0_3 <= 0.428571
0.3448275862068966,0.5454545454545454,high_is_target,0.0014861593803297767,0.2830188679245283,0.050153255179330926,17,2.6,0.16853932584269662,0.8823529411764706,-0.008612175131804385,99,c2_repetition_symptom_score,c2 Repetition Symptom Score,c4,-0.41458599250620554,c2_repetition_symptom_score >= -0.414586
0.43103448275862066,0.5353535353535354,low_is_target,0.0029592171434012996,0.2826086956521739,0.11958629605688428,17,2.6,0.17333333333333334,0.7647058823529411,0.15401111234444567,99,high_low_gap_0_8_0_3,High >= 0.8 Minus Low < 0.3,c4,0.25427350427350426,high_low_gap_0_8_0_3 <= 0.254274
0.29310344827586204,0.5412953060011884,low_is_target,0.003598833735162985,0.2807017543859649,0.49143503555268264,17,2.6,0.16494845360824742,0.9411764705882353,0.5251134667801335,99,high_low_half_penalty_0_6_0_2,High >= 0.6 Minus 0.5 Low < 0.2,c4,0.6854395604395604,high_low_half_penalty_0_6_0_2 <= 0.68544
0.29310344827586204,0.5359477124183006,low_is_target,0.002761347203053046,0.2807017543859649,0.28947290616251725,17,2.6,0.16494845360824742,0.9411764705882353,0.30892303672060517,99,mean_minus_std_score,Mean Minus Std,c4,0.41795200214836903,mean_minus_std_score <= 0.417952
0.33620689655172414,0.5561497326203209,low_is_target,0.0051414122065011215,0.28037383177570085,0.6015243359411564,17,2.6,0.16666666666666666,0.8823529411764706,0.6225200170210577,99,consistency_score_file_mean,Mean Turn Score,c4,0.6900749152457604,consistency_score_file_mean <= 0.690075
0.4224137931034483,0.560308972073678,low_is_target,0.004355378470302681,0.27956989247311825,0.16645119586296056,17,2.6,0.17105263157894737,0.7647058823529411,0.21989060322393655,99,high_low_gap_0_7_0_4,High >= 0.7 Minus Low < 0.4,c4,0.3076923076923077,high_low_gap_0_7_0_4 <= 0.307692
0.5086206896551724,0.5612002376708258,low_is_target,0.007013226842484532,0.2784810126582279,0.16661279896574013,17,2.6,0.1774193548387097,0.6470588235294118,0.21489767948101282,99,high_low_half_penalty_0_8_0_5,High >= 0.8 Minus 0.5 Low < 0.5,c4,0.24038461538461536,high_low_half_penalty_0_8_0_5 <= 0.240385
0.28448275862068967,0.5597147950089126,low_is_target,0.006641984559834435,0.2782608695652174,-0.009696186166774406,17,2.6,0.16326530612244897,0.9411764705882353,0.05340893674227007,99,high_low_gap_0_8_0_5,High >= 0.8 Minus Low < 0.5,c4,0.29670329670329665,high_low_gap_0_8_0_5 <= 0.296703
0.28448275862068967,0.5466428995840761,low_is_target,0.0037447360778180457,0.2782608695652174,0.4023917259211377,17,2.6,0.16326530612244897,0.9411764705882353,0.44277898027898027,99,high_low_gap_0_6_0_2,High >= 0.6 Minus Low < 0.2,c4,0.6291208791208791,high_low_gap_0_6_0_2 <= 0.629121
0.28448275862068967,0.5338680926916222,low_is_target,0.0020807953824495793,0.2782608695652174,0.46881060116354234,17,2.6,0.16326530612244897,0.9411764705882353,0.49626029834363167,99,high_low_half_penalty_0_6_0_3,High >= 0.6 Minus 0.5 Low < 0.3,c4,0.6854395604395604,high_low_half_penalty_0_6_0_3 <= 0.68544
0.28448275862068967,0.5279263220439692,low_is_target,0.0014216499235725523,0.2782608695652174,0.35714285714285715,17,2.6,0.16326530612244897,0.9411764705882353,0.38507264340597674,99,high_low_gap_0_6_0_3,High >= 0.6 Minus Low < 0.3,c4,0.6291208791208791,high_low_gap_0_6_0_3 <= 0.629121
0.3706896551724138,0.5573380867498514,low_is_target,0.004621454133802099,0.2772277227722772,0.4234377166780665,17,2.6,0.16666666666666666,0.8235294117647058,0.4578510440187514,99,low_tail_penalty_score,Mean Minus Low Tail,c4,0.5586446785872521,low_tail_penalty_score <= 0.558645
0.27586206896551724,0.5451574569221629,low_is_target,0.0038307531604545395,0.2758620689655173,0.1470534827648047,17,2.6,0.16161616161616163,0.9411764705882353,0.1775499500272605,99,consistency_score_file_q10,Q10 Score,c4,0.365931332311762,consistency_score_file_q10 <= 0.365931
0.45689655172413796,0.5439691027926322,high_is_target,0.004532866573914602,0.2758620689655173,0.3526179702650291,17,2.6,0.17142857142857143,0.7058823529411765,0.3229774854774855,99,low_score_rate_0_5,Low Rate <0.5,c4,0.2761904761904762,low_score_rate_0_5 >= 0.27619
0.22413793103448276,0.5552584670231728,low_is_target,0.005564813672931354,0.27419354838709675,0.2021654815772463,17,2.6,0.1588785046728972,1.0,0.2421070441903775,99,high_low_half_penalty_0_8_0_4,High >= 0.8 Minus 0.5 Low < 0.4,c4,0.4642857142857143,high_low_half_penalty_0_8_0_4 <= 0.464286
0.4482758620689655,0.5481283422459893,high_is_target,0.002662067966636216,0.27272727272727276,0.17808661926308986,17,2.6,0.16901408450704225,0.7058823529411765,0.16466897300230635,99,low_score_rate_0_2,Low Rate <0.2,c4,0.14835164835164835,low_score_rate_0_2 >= 0.148352
0.21551724137931033,0.5395127748068924,low_is_target,0.0035810864565615067,0.272,0.3899107177537443,17,2.6,0.1574074074074074,1.0,0.42467195829635557,99,consistency_score_file_q25,Q25 Score,c4,0.678726098047812,consistency_score_file_q25 <= 0.678726
0.49137931034482757,0.5493166963755198,low_is_target,0.004535590294939588,0.2716049382716049,0.06140917905623788,17,2.6,0.171875,0.6470588235294118,0.1078276661609995,99,high_low_gap_0_8_0_4,High >= 0.8 Minus Low < 0.4,c4,0.17067307692307693,high_low_gap_0_8_0_4 <= 0.170673
0.25862068965517243,0.5350564468211527,low_is_target,0.002439924531175398,0.27118644067796616,0.2989657401422107,17,2.6,0.15841584158415842,0.9411764705882353,0.3388891972225306,99,high_low_gap_0_6_0_4,High >= 0.6 Minus Low < 0.4,c4,0.5714285714285714,high_low_gap_0_6_0_4 <= 0.571429
